,Date,Date,Date,Calories/100g
802036401.0,16,2020-06-21,2020-10-25,73515.0
802036501.0,36,2020-05-31,2021-04-25,52412.0
802038101.0,12,2020-06-21,2020-09-13,9675.0
802038301.0,32,2020-06-21,2021-04-25,44219.0
802039001.0,4,2020-08-23,2020-12-06,4663.0
802039501.0,18,2020-07-26,2021-01-03,21864.0
802039601.0,20,2020-06-21,2020-11-08,34033.0
802039701.0,3,2020-06-21,2020-07-12,3668.0
802039801.0,47,2020-05-31,2021-04-25,57655.0
802040201.0,16,2020-06-28,2020-12-27,22271.0
802040301.0,44,2020-06-21,2021-04-25,129099.0
802040401.0,33,2020-06-21,2021-04-18,51656.0
802040801.0,37,2020-06-07,2021-04-25,30474.0
802040901.0,14,2020-07-26,2021-02-28,18269.0
802043801.0,29,2020-07-26,2021-04-25,27332.0
802044101.0,11,2020-07-05,2021-01-31,13461.0
802044701.0,32,2020-06-21,2021-04-18,43527.0
802045001.0,19,2020-06-21,2021-01-03,13524.0
802046501.0,20,2020-06-21,2020-12-06,37169.0
802046701.0,24,2020-06-21,2021-01-03,26154.0
802048101.0,16,2020-06-21,2020-10-25,23486.0
802048401.0,18,2020-06-21,2021-04-25,18595.0
802048701.0,4,2020-06-21,2020-07-12,3349.0
802052901.0,43,2020-06-21,2021-04-25,64775.0
802053101.0,30,2020-06-21,2021-04-25,18625.0
802053201.0,29,2020-06-21,2021-03-21,27524.0
802054701.0,4,2020-06-21,2020-08-16,3846.0
802058301.0,43,2020-06-21,2021-04-25,39170.0
802058401.0,16,2020-06-21,2021-04-25,20623.0
802058501.0,41,2020-06-28,2021-04-18,40245.0
802059101.0,3,2020-06-21,2020-07-12,7327.0
802059201.0,9,2020-06-28,2020-09-13,12008.0
802059301.0,36,2020-07-05,2021-04-25,24685.0
802059401.0,2,2020-06-28,2020-07-05,1774.0
802059601.0,23,2020-06-21,2020-12-06,73380.0
802059701.0,23,2020-06-21,2021-04-04,9863.0
802059801.0,6,2020-06-21,2020-08-09,6752.0
802060001.0,23,2020-06-21,2021-04-18,37237.0
802060101.0,36,2020-06-21,2021-04-25,23371.0
802062701.0,33,2020-06-28,2021-04-25,35971.0
802062901.0,16,2020-06-28,2020-11-08,21977.0
802063101.0,36,2020-06-28,2021-04-25,30628.0
802064301.0,19,2020-08-02,2021-01-31,54265.0
802068101.0,11,2020-07-26,2020-11-08,13812.0
802069601.0,16,2020-06-21,2021-04-25,17389.0
802070801.0,17,2020-06-28,2020-12-06,9630.0
802070901.0,42,2020-06-28,2021-04-25,79169.0
802071101.0,5,2020-06-21,2020-08-02,9011.0
802071401.0,10,2020-06-28,2020-10-11,6783.0
802073001.0,41,2020-06-28,2021-04-25,66562.0
802073201.0,6,2020-08-30,2021-02-28,10270.0
802073401.0,30,2020-06-28,2021-04-25,12313.0
802073501.0,2,2020-07-26,2020-08-09,2033.0
802074201.0,36,2020-07-26,2021-04-25,124077.0
802074401.0,17,2020-08-23,2021-03-28,20552.0
802074501.0,17,2020-07-26,2021-01-03,27715.0
802075601.0,36,2020-07-26,2021-04-25,34038.0
802076101.0,4,2020-07-26,2020-08-16,10538.0
802076501.0,8,2020-07-26,2020-09-13,10344.0
802078301.0,7,2020-08-23,2021-04-18,16316.0
802079301.0,22,2020-07-26,2021-03-28,15106.0
802079401.0,27,2020-07-26,2021-04-18,69475.0
802079601.0,34,2020-08-23,2021-04-25,63259.0
802080501.0,36,2020-08-23,2021-04-25,69148.0
802080601.0,2,2020-07-26,2020-08-09,1786.0
802081501.0,15,2020-07-26,2021-03-28,20865.0
802082601.0,22,2020-07-26,2021-04-25,28860.0
802083101.0,22,2020-07-26,2020-12-20,26201.0
802083301.0,26,2020-07-26,2021-04-25,42512.0
802083601.0,12,2020-11-22,2021-03-28,6046.0
802083701.0,40,2020-07-26,2021-04-25,46327.0
802083801.0,40,2020-07-26,2021-04-25,111648.0
802084501.0,4,2020-07-26,2020-08-16,5679.0
802084601.0,7,2020-07-26,2020-09-13,15310.0
802084701.0,21,2020-07-26,2021-01-03,40401.0
802084801.0,29,2020-08-23,2021-04-25,44071.0
802085201.0,35,2020-07-26,2021-04-25,30416.0
802085401.0,24,2020-06-28,2021-01-31,142562.0
802087001.0,38,2020-07-26,2021-04-25,36555.0
802087501.0,18,2020-07-26,2020-12-20,21447.0
802087801.0,37,2020-07-26,2021-04-25,176553.0
802088401.0,12,2020-08-23,2020-12-20,9115.0
802089201.0,28,2020-07-26,2021-02-28,31025.0
802090301.0,29,2020-08-23,2021-04-25,22721.0
802090401.0,32,2020-08-23,2021-04-25,28450.0
802092201.0,27,2020-08-02,2021-04-25,8818.0
802092301.0,8,2020-07-26,2020-09-13,22542.0
802092701.0,12,2020-09-27,2021-03-28,14435.0
802093801.0,3,2020-07-26,2020-08-09,5444.0
802093901.0,19,2020-07-26,2021-01-24,25374.0
802095401.0,3,2020-08-23,2020-09-13,4744.0
802095901.0,22,2020-08-02,2021-04-18,37213.0
802096101.0,29,2020-07-26,2021-04-25,82158.0
802096601.0,14,2020-08-30,2021-03-28,23706.0
802097901.0,14,2020-07-26,2020-12-20,5916.0
802098001.0,17,2020-09-27,2021-04-25,30274.0
802098101.0,27,2020-07-26,2021-04-18,45200.0
802098301.0,35,2020-07-26,2021-04-25,45990.0
802099001.0,7,2020-08-30,2021-04-18,19030.0
802099101.0,26,2020-08-23,2021-04-25,34051.0
802100201.0,24,2020-07-26,2021-01-03,69352.0
802100301.0,2,2020-08-02,2020-08-16,2027.0
802100601.0,2,2020-10-18,2020-10-25,1389.0
802102201.0,23,2020-07-26,2021-01-03,54387.0
802104301.0,20,2020-08-02,2021-02-21,41597.0
802104501.0,3,2020-08-02,2020-08-16,1837.0
802106701.0,8,2020-08-02,2020-10-04,37472.0
802108101.0,39,2020-08-02,2021-04-25,93713.0
802108501.0,31,2020-08-23,2021-04-25,70663.0
802110701.0,30,2020-08-23,2021-04-25,53344.0
802111301.0,18,2020-08-30,2021-04-11,22212.0
802112301.0,6,2020-08-23,2020-10-04,3167.0
802112501.0,4,2020-08-23,2020-09-13,2348.0
802112601.0,19,2020-10-18,2021-04-25,22058.0
802112701.0,11,2020-08-02,2020-12-06,4660.0
802114601.0,8,2020-08-23,2021-01-17,18217.0
802116101.0,28,2020-08-23,2021-04-18,28147.0
802116201.0,28,2020-08-23,2021-04-18,22519.0
802116701.0,36,2020-08-23,2021-04-25,60522.0
802116801.0,30,2020-08-23,2021-04-25,42611.0
802117001.0,27,2020-08-23,2021-04-25,29689.0
802117401.0,30,2020-08-23,2021-04-25,14969.0
802117501.0,7,2020-09-27,2021-01-03,7895.0
802117601.0,29,2020-08-23,2021-04-18,55115.0
802117801.0,17,2020-09-20,2021-04-18,45951.0
802118001.0,15,2020-06-21,2020-11-08,38024.0
802118101.0,20,2020-10-18,2021-03-21,55058.0
802119601.0,32,2020-08-30,2021-04-25,51793.0
802120501.0,34,2020-08-23,2021-04-25,23365.0
802122301.0,32,2020-09-20,2021-04-25,61690.0
802122401.0,5,2020-10-18,2020-12-27,6451.0
802123601.0,36,2020-08-23,2021-04-25,116998.0
802125001.0,7,2020-08-23,2020-11-29,8092.0
802126601.0,37,2020-07-26,2021-04-25,23907.0
802128301.0,8,2020-09-06,2021-02-28,14534.0
802129501.0,17,2020-08-23,2021-03-28,38541.0
802129701.0,2,2020-12-27,2021-01-03,1451.0
802129801.0,30,2020-08-23,2021-04-25,49299.0
802130101.0,35,2020-08-23,2021-04-25,41511.0
802130201.0,35,2020-08-23,2021-04-25,93074.0
802130501.0,6,2020-09-27,2021-01-03,14316.0
802131701.0,3,2020-08-30,2020-09-13,4128.0
802132001.0,8,2020-08-30,2021-01-03,9026.0
802132301.0,15,2020-08-30,2021-01-31,14572.0
802133201.0,28,2020-08-23,2021-04-25,57222.0
802133401.0,35,2020-08-30,2021-04-25,119501.0
802133601.0,24,2020-08-09,2021-03-21,26693.0
802133701.0,28,2020-07-26,2021-04-25,60521.0
802133801.0,36,2020-07-26,2021-04-25,41555.0
802135701.0,14,2020-08-30,2020-12-06,26399.0
802135801.0,6,2020-08-30,2020-12-06,13251.0
802137301.0,32,2020-08-30,2021-04-25,27102.0
802137601.0,26,2020-08-30,2021-04-18,25949.0
802138601.0,14,2020-08-30,2020-11-29,55893.0
802138701.0,35,2020-08-30,2021-04-25,135975.0
802138901.0,29,2020-09-27,2021-04-25,34410.0
802139301.0,32,2020-08-30,2021-04-25,21054.0
802140401.0,26,2020-09-20,2021-04-18,24021.0
802140701.0,27,2020-09-20,2021-04-25,47470.0
802141201.0,20,2020-09-20,2021-04-18,24624.0
802141801.0,23,2020-09-20,2021-04-18,49791.0
802141901.0,28,2020-09-20,2021-04-25,41532.0
802143801.0,22,2020-09-20,2021-04-25,13196.0
802143901.0,21,2020-09-20,2021-02-21,49653.0
802144701.0,4,2020-09-20,2020-10-11,2891.0
802145201.0,30,2020-09-20,2021-04-18,75968.0
802145901.0,16,2020-09-20,2021-01-31,20577.0
802146201.0,32,2020-09-20,2021-04-25,64564.0
802147201.0,24,2020-09-20,2021-04-25,44844.0
802147701.0,40,2020-07-26,2021-04-25,143663.0
802147801.0,13,2020-09-20,2021-01-03,19129.0
802148301.0,22,2020-09-20,2021-04-18,43805.0
802148401.0,27,2020-09-20,2021-04-25,37717.0
802149001.0,2,2020-10-04,2020-10-11,2366.0
802149701.0,18,2020-10-18,2021-02-21,49510.0
802149901.0,18,2020-09-27,2021-04-25,25853.0
802150001.0,31,2020-09-20,2021-04-25,104560.0
802150101.0,25,2020-09-20,2021-04-18,20781.0
802151401.0,24,2020-10-18,2021-04-25,22229.0
802151701.0,3,2020-09-20,2020-10-11,2768.0
802152101.0,16,2020-10-18,2021-04-04,15367.0
802153001.0,15,2020-10-18,2021-04-11,40116.0
802153201.0,32,2020-09-20,2021-04-25,45210.0
802153401.0,18,2020-09-20,2021-01-31,37166.0
802154901.0,27,2020-10-18,2021-04-25,56107.0
802155001.0,5,2021-02-07,2021-03-28,7626.0
802155101.0,31,2020-09-27,2021-04-25,58062.0
802155301.0,11,2020-09-27,2020-12-13,13283.0
802155501.0,27,2020-09-20,2021-04-25,40253.0
802155801.0,31,2020-09-20,2021-04-25,73818.0
802155901.0,32,2020-09-20,2021-04-25,64462.0
802157701.0,25,2020-10-25,2021-04-25,34690.0
802158401.0,20,2020-10-18,2021-04-18,22106.0
802158801.0,19,2020-10-18,2021-04-25,12623.0
802159501.0,2,2020-12-27,2021-01-03,416.0
802159601.0,24,2020-11-15,2021-04-25,53135.0
802159801.0,23,2020-10-04,2021-04-18,16829.0
802159901.0,22,2020-09-27,2021-04-25,55241.0
802161001.0,31,2020-09-27,2021-04-25,71982.0
802161101.0,31,2020-09-27,2021-04-25,107446.0
802162301.0,12,2021-01-10,2021-04-25,16612.0
802162801.0,29,2020-09-20,2021-04-25,43697.0
802162901.0,29,2020-09-20,2021-04-18,28174.0
802163001.0,11,2020-09-27,2021-03-21,10710.0
802163501.0,30,2020-09-27,2021-04-18,67139.0
802165101.0,3,2020-09-27,2020-12-06,4110.0
802165201.0,19,2020-08-23,2021-03-14,21715.0
802165701.0,7,2020-10-18,2020-11-29,4800.0
802166601.0,14,2020-09-27,2021-03-28,13241.0
802166801.0,24,2020-10-18,2021-04-25,13311.0
802167001.0,2,2020-10-25,2020-11-08,2224.0
802167901.0,13,2020-11-15,2021-04-25,20308.0
802168501.0,21,2020-10-18,2021-03-28,45869.0
802168601.0,28,2020-10-18,2021-04-25,86007.0
802169601.0,14,2020-11-15,2021-03-28,17766.0
802169801.0,23,2020-09-20,2021-04-18,14310.0
802170001.0,13,2020-10-18,2021-04-25,38593.0
802171301.0,18,2020-11-15,2021-04-25,26587.0
802171401.0,11,2020-10-18,2021-01-03,15839.0
802172401.0,11,2020-10-25,2021-02-14,18788.0
802173301.0,9,2020-10-18,2021-02-28,8895.0
802173501.0,14,2020-11-29,2021-04-25,9851.0
802173701.0,26,2020-10-18,2021-04-25,75195.0
802174101.0,18,2020-10-18,2021-04-11,27722.0
802175801.0,16,2020-11-29,2021-04-25,12265.0
802176401.0,5,2020-10-18,2020-11-29,9473.0
802176501.0,23,2020-10-18,2021-04-25,56292.0
802177201.0,27,2020-10-18,2021-04-25,38515.0
802177801.0,22,2020-10-18,2021-04-18,14803.0
802177901.0,3,2020-10-18,2020-11-01,9942.0
802179701.0,10,2021-02-07,2021-04-25,26217.0
802180201.0,16,2020-11-15,2021-04-25,16334.0
802180301.0,3,2021-03-07,2021-03-21,3657.0
802181201.0,19,2020-10-18,2021-04-25,29588.0
802181301.0,24,2020-10-18,2021-04-18,22144.0
802181601.0,15,2020-10-18,2021-01-31,24427.0
802182401.0,15,2020-10-18,2021-04-25,18971.0
802182501.0,24,2020-10-18,2021-04-25,142956.0
802183701.0,6,2020-10-18,2020-11-29,16382.0
802185701.0,8,2020-11-22,2021-04-25,6746.0
802186001.0,7,2020-11-15,2021-02-21,14408.0
802186101.0,6,2020-10-25,2021-01-24,8211.0
802186201.0,14,2020-11-01,2021-02-14,16634.0
802186501.0,19,2020-10-25,2021-04-18,23933.0
802187901.0,22,2020-10-25,2021-03-28,27145.0
802188101.0,20,2020-10-25,2021-03-28,76916.0
802188801.0,21,2020-10-18,2021-04-25,41796.0
802188901.0,26,2020-09-20,2021-04-25,60838.0
802189001.0,23,2020-09-20,2021-04-25,26011.0
802189101.0,8,2020-11-15,2021-03-14,7760.0
802189701.0,25,2020-10-25,2021-04-18,17801.0
802189801.0,23,2020-11-01,2021-04-25,35311.0
802190501.0,9,2020-10-25,2021-01-03,11739.0
802190901.0,17,2020-11-15,2021-03-28,26714.0
802191801.0,3,2021-02-07,2021-02-21,6151.0
802192101.0,5,2020-11-15,2021-02-14,9913.0
802192301.0,3,2020-11-15,2020-11-29,1643.0
802193101.0,11,2020-11-15,2021-04-25,9022.0
802193301.0,15,2020-11-22,2021-04-25,13789.0
802193801.0,22,2020-11-15,2021-04-25,29760.0
802194101.0,13,2020-11-15,2021-03-28,16200.0
802194201.0,20,2020-11-15,2021-04-25,10535.0
802197101.0,13,2020-11-15,2021-04-18,25089.0
802197301.0,15,2020-11-15,2021-04-25,9573.0
802197901.0,24,2020-11-15,2021-04-25,45598.0
802198701.0,20,2020-11-15,2021-04-25,13482.0
802199101.0,14,2020-11-22,2021-03-21,16040.0
802199501.0,6,2020-11-15,2021-01-24,8987.0
802199801.0,24,2020-11-15,2021-04-25,50539.0
802200001.0,17,2020-11-15,2021-04-25,23812.0
802200101.0,17,2020-11-15,2021-03-28,40696.0
802200601.0,13,2020-11-15,2021-04-11,5702.0
802201501.0,9,2020-11-22,2021-03-28,17699.0
802201601.0,23,2020-11-22,2021-04-25,58148.0
802201701.0,5,2020-11-22,2021-02-28,3177.0
802201901.0,17,2020-11-22,2021-04-25,8183.0
802202101.0,17,2020-11-15,2021-04-18,24872.0
802202301.0,8,2020-11-15,2021-01-24,11599.0
802204301.0,24,2020-11-15,2021-04-25,57886.0
802204701.0,23,2020-11-15,2021-04-25,28779.0
802205401.0,19,2020-11-15,2021-04-25,24868.0
802206701.0,10,2020-11-15,2021-01-24,39491.0
802206801.0,11,2020-11-15,2021-04-18,14528.0
802207001.0,13,2020-12-13,2021-04-25,11526.0
802207101.0,14,2020-12-13,2021-04-18,9993.0
802207401.0,19,2020-11-15,2021-04-11,30732.0
802207501.0,9,2020-11-29,2021-04-18,4290.0
802208501.0,9,2020-11-22,2021-04-25,7521.0
802208601.0,22,2020-11-22,2021-04-25,65628.0
802208701.0,10,2020-11-29,2021-02-21,16082.0
802210501.0,2,2020-12-13,2021-02-28,6691.0
802211201.0,19,2020-11-15,2021-04-18,23878.0
802212701.0,21,2020-11-15,2021-04-25,43967.0
802213701.0,22,2020-11-22,2021-04-25,11518.0
802213801.0,5,2020-11-15,2021-04-25,14388.0
802214001.0,3,2020-11-15,2020-11-29,7656.0
802214101.0,6,2020-11-15,2020-12-27,16901.0
802214601.0,19,2020-11-22,2021-04-18,60794.0
802214901.0,16,2020-11-22,2021-04-25,15474.0
802216301.0,14,2020-11-22,2021-03-21,21927.0
802216401.0,20,2020-11-22,2021-04-18,29192.0
802216601.0,14,2020-12-13,2021-04-25,24553.0
802216901.0,20,2020-11-22,2021-04-25,14110.0
802217001.0,10,2020-12-13,2021-04-18,16926.0
802217401.0,21,2020-11-22,2021-04-18,48709.0
802217501.0,18,2020-11-22,2021-04-25,28380.0
802217601.0,6,2021-03-07,2021-04-25,7053.0
802219001.0,11,2020-11-22,2021-01-31,19115.0
802219401.0,14,2020-12-13,2021-04-25,47248.0
802220001.0,14,2020-10-18,2021-04-18,7707.0
802220101.0,11,2020-11-22,2021-04-25,18263.0
802222201.0,9,2020-11-22,2021-04-11,22990.0
802224001.0,23,2020-11-22,2021-04-25,94223.0
802224201.0,9,2020-11-22,2021-01-31,7738.0
802224601.0,17,2020-12-13,2021-04-25,21755.0
802224801.0,20,2020-12-13,2021-04-25,36659.0
802224901.0,13,2020-12-13,2021-04-25,13756.0
802225201.0,13,2020-12-20,2021-04-25,26440.0
802225401.0,18,2020-12-13,2021-04-25,21737.0
802225501.0,20,2020-12-13,2021-04-25,54732.0
802225701.0,20,2020-12-13,2021-04-25,96806.0
802226201.0,6,2020-12-13,2021-02-21,8675.0
802226601.0,17,2020-12-13,2021-04-18,27305.0
802228101.0,20,2020-12-13,2021-04-25,22482.0
802228501.0,4,2021-01-10,2021-01-31,8117.0
802228601.0,20,2020-11-22,2021-04-18,14321.0
802228901.0,3,2020-12-13,2020-12-27,9371.0
802231801.0,19,2020-12-13,2021-04-25,34228.0
802232401.0,12,2020-12-13,2021-03-28,12315.0
802232801.0,6,2020-12-13,2021-03-21,3414.0
802232901.0,6,2021-03-07,2021-04-18,12389.0
802233201.0,19,2020-12-13,2021-04-25,60332.0
802233601.0,15,2020-12-13,2021-04-11,43569.0
802234801.0,20,2020-12-13,2021-04-25,21104.0
802235201.0,18,2020-12-13,2021-04-25,32713.0
802236401.0,13,2020-12-13,2021-03-28,78906.0
802236801.0,19,2020-12-13,2021-04-25,23258.0
802237601.0,8,2021-03-07,2021-04-25,17270.0
802237701.0,15,2020-12-13,2021-04-25,36788.0
802239101.0,16,2020-12-13,2021-03-28,50334.0
802239301.0,20,2020-12-13,2021-04-25,17853.0
802239401.0,8,2020-12-13,2021-01-31,6577.0
802239601.0,18,2020-12-13,2021-04-25,52792.0
802239701.0,6,2021-01-10,2021-04-25,11975.0
802240201.0,11,2021-02-07,2021-04-25,20266.0
802240301.0,19,2020-12-20,2021-04-25,26365.0
802240401.0,19,2020-12-13,2021-04-25,45269.0
802240501.0,19,2020-12-13,2021-04-25,23459.0
802240601.0,17,2020-12-13,2021-04-18,16483.0
802240701.0,19,2020-12-13,2021-04-25,22079.0
802240901.0,8,2021-01-10,2021-04-18,20780.0
802241401.0,6,2021-01-10,2021-02-28,5051.0
802241701.0,17,2020-12-13,2021-04-18,25164.0
802242801.0,19,2020-12-20,2021-04-25,32649.0
802242901.0,19,2020-12-13,2021-04-25,51630.0
802243101.0,9,2020-12-27,2021-04-25,24033.0
802243201.0,12,2020-12-13,2021-02-28,53802.0
802243301.0,3,2021-03-07,2021-03-21,2536.0
802244001.0,13,2020-12-20,2021-03-28,45308.0
802245901.0,18,2020-12-20,2021-04-18,67687.0
802246701.0,2,2020-12-20,2020-12-27,2980.0
802247201.0,4,2021-02-07,2021-03-28,2616.0
802247301.0,13,2020-12-20,2021-04-25,20796.0
802247601.0,10,2020-12-20,2021-04-25,19555.0
802247801.0,14,2020-12-13,2021-04-18,10727.0
802248001.0,7,2021-01-10,2021-02-28,4827.0
802249201.0,17,2020-12-20,2021-04-25,18554.0
802249301.0,19,2020-12-20,2021-04-25,35301.0
802249401.0,7,2021-01-10,2021-02-28,11980.0
802250601.0,16,2020-12-20,2021-04-18,13988.0
802251701.0,12,2021-01-10,2021-04-25,8812.0
802251901.0,4,2021-01-10,2021-01-31,7967.0
802252301.0,16,2021-01-10,2021-04-25,55045.0
802252401.0,7,2021-01-10,2021-02-21,8484.0
802252501.0,15,2021-01-10,2021-04-25,14426.0
802252801.0,10,2021-02-07,2021-04-18,6338.0
802253001.0,3,2021-04-04,2021-04-25,3812.0
802253201.0,7,2021-03-07,2021-04-18,3309.0
802253401.0,17,2020-12-13,2021-04-25,43138.0
802255201.0,21,2020-11-15,2021-04-25,39565.0
802256301.0,8,2021-02-07,2021-04-18,6070.0
802256701.0,4,2021-01-10,2021-02-21,7499.0
802257301.0,11,2021-02-07,2021-04-25,43981.0
802257401.0,15,2021-01-17,2021-04-25,40794.0
802260201.0,15,2021-01-10,2021-04-25,26989.0
802260401.0,14,2021-01-10,2021-04-25,24958.0
802260501.0,11,2021-02-14,2021-04-25,23141.0
802260601.0,16,2021-01-10,2021-04-25,22571.0
802261301.0,13,2021-01-10,2021-04-25,30130.0
802262701.0,6,2021-01-17,2021-02-28,7791.0
802263001.0,4,2021-02-07,2021-02-28,6218.0
802265001.0,7,2021-03-07,2021-04-25,12248.0
802267301.0,5,2021-03-14,2021-04-25,1380.0
802267501.0,12,2021-02-07,2021-04-25,9592.0
802268301.0,9,2021-02-07,2021-04-11,32795.0
802269201.0,2,2021-01-10,2021-01-24,2601.0
802269401.0,16,2021-01-10,2021-04-25,49304.0
802269501.0,10,2020-12-27,2021-04-25,4910.0
802269601.0,17,2020-12-13,2021-04-18,39012.0
802269701.0,15,2020-12-13,2021-04-18,14765.0
802270701.0,3,2021-02-07,2021-02-28,11279.0
802270801.0,9,2021-02-07,2021-04-25,9608.0
802270901.0,3,2021-02-14,2021-04-18,3449.0
802271101.0,9,2021-02-07,2021-04-25,14004.0
802273901.0,11,2021-02-07,2021-04-25,5785.0
802274101.0,10,2021-02-07,2021-04-18,8322.0
802274301.0,7,2021-02-07,2021-04-25,15164.0
802274701.0,11,2021-02-07,2021-04-25,33647.0
802274901.0,10,2021-02-07,2021-04-25,21151.0
802275001.0,4,2021-03-07,2021-04-11,12242.0
802275101.0,8,2021-02-07,2021-03-28,10682.0
802275301.0,12,2021-02-07,2021-04-25,49790.0
802275501.0,12,2021-02-07,2021-04-25,36539.0
802275701.0,8,2021-02-07,2021-04-18,19154.0
802275901.0,6,2021-03-07,2021-04-25,6091.0
802278301.0,12,2021-02-07,2021-04-25,9533.0
802278401.0,7,2021-03-07,2021-04-25,11608.0
802278601.0,14,2021-01-17,2021-04-25,35329.0
802278801.0,6,2021-03-07,2021-04-25,5645.0
802280201.0,4,2021-04-04,2021-04-25,6968.0
802280601.0,11,2021-02-07,2021-04-25,16637.0
802280701.0,6,2021-02-07,2021-03-28,8778.0
802280801.0,7,2021-02-07,2021-04-25,8994.0
802281801.0,8,2021-03-07,2021-04-25,16135.0
802282401.0,4,2021-03-07,2021-03-28,6144.0
802282701.0,6,2021-02-14,2021-04-18,4765.0
802283901.0,6,2021-03-07,2021-04-25,3751.0
802284101.0,11,2021-02-14,2021-04-25,41641.0
802284501.0,7,2021-02-14,2021-04-25,13331.0
802284601.0,9,2021-02-14,2021-04-25,2780.0
802284801.0,7,2021-02-28,2021-04-25,4016.0
802286401.0,6,2021-03-14,2021-04-25,3411.0
802286801.0,8,2021-03-07,2021-04-25,20651.0
802286901.0,7,2021-03-07,2021-04-25,4956.0
802288601.0,3,2021-04-04,2021-04-18,6328.0
802289501.0,4,2021-04-04,2021-04-25,9977.0
802289601.0,5,2021-03-07,2021-04-18,4759.0
802289801.0,6,2021-03-21,2021-04-25,11283.0
802289901.0,8,2021-03-07,2021-04-25,9980.0
802290001.0,2,2021-03-14,2021-03-28,1429.0
802290101.0,8,2021-03-07,2021-04-25,16790.0
802290501.0,4,2021-03-21,2021-04-18,4243.0
802290801.0,7,2021-03-07,2021-04-18,13459.0
802293801.0,8,2021-03-07,2021-04-25,20154.0
802294201.0,7,2021-03-14,2021-04-25,21415.0
802294401.0,8,2021-03-07,2021-04-25,11221.0
802294601.0,8,2021-03-07,2021-04-25,12913.0
802296501.0,4,2021-04-04,2021-04-25,19970.0
802296701.0,7,2021-03-14,2021-04-25,6952.0
802298101.0,7,2021-03-14,2021-04-25,16742.0
802299001.0,5,2021-03-21,2021-04-25,2437.0
802299701.0,6,2021-02-07,2021-04-11,9596.0
802300801.0,4,2021-04-04,2021-04-25,10061.0
802301101.0,2,2021-04-04,2021-04-18,4186.0
802301501.0,2,2021-04-04,2021-04-11,3905.0
802301701.0,4,2021-04-04,2021-04-25,6484.0
802302901.0,4,2021-04-04,2021-04-25,2587.0
802303301.0,4,2021-04-04,2021-04-25,10772.0
802303601.0,4,2021-04-04,2021-04-25,10004.0
802303701.0,3,2021-04-11,2021-04-25,7093.0
802304101.0,4,2021-04-04,2021-04-25,6008.0
802304201.0,4,2021-04-04,2021-04-25,22210.0
802304701.0,4,2021-04-04,2021-04-25,5052.0
802305201.0,3,2021-04-04,2021-04-25,4882.0
802305401.0,3,2021-04-11,2021-04-25,12231.0
802307401.0,4,2021-04-04,2021-04-25,10458.0
802309301.0,3,2021-04-04,2021-04-18,2458.0
802312501.0,3,2021-04-11,2021-04-25,4605.0
802312801.0,2,2021-04-11,2021-04-18,913.0
802313601.0,3,2021-04-11,2021-04-25,2473.0
802314001.0,3,2021-04-11,2021-04-25,3072.0
802315101.0,3,2021-04-11,2021-04-25,7738.0
